,dd,country,fatalities,preds_ols,preds_olsx,preds_dols,preds_dolsx
58,2016-09,Algeria,0.20833333333333334,0.0245796071984555,0.08777984588805743,0.024063322525065947,0.07402063201599263
59,2016-10,Algeria,0.25,0.0034753456615014,0.16429985583097761,0.013231243422800257,0.1466830732224882
60,2016-11,Algeria,0.0,0.012520029177338868,0.17969544986943964,0.028057655813877952,0.16207003939097686
61,2016-12,Algeria,0.0,0.0245796071984555,0.08699507779568694,0.034247415300886916,0.07402063201599263
62,2017-01,Algeria,0.08333333333333333,-0.014614021370173536,0.055995142579543966,0.005928586322829832,0.044368068007995864
63,2017-02,Algeria,1.0,-0.002554443349056912,0.08617147628801192,0.020320456455116737,0.07522889216560225
64,2017-03,Algeria,0.3333333333333333,0.054728552251247065,0.43620534182798254,0.04972181401840933,0.40461477001373736
65,2017-04,Algeria,0.041666666666666664,0.0517136577459679,0.18806430044922595,0.03997226350137917,0.16707539829809198
66,2017-05,Algeria,0.4166666666666667,0.006490240166780556,0.07451360956752873,0.016760665425095536,0.0605318322921114
67,2017-06,Algeria,0.375,0.042668974230130434,0.21547945025263227,0.03532994388612243,0.19657682575335134
68,2017-07,Algeria,0.3333333333333333,0.0004604511562222441,0.19871728049803927,0.011683803551048005,0.17857837388844616
69,2017-08,Algeria,0.4166666666666667,0.0004604511562222441,0.18136252007808884,0.011683803551048005,0.16424929718512016
70,2017-09,Algeria,0.125,-0.03873317741240678,0.20965128973893798,-0.008432914781731138,0.19133343847286977
71,2017-10,Algeria,0.0,-0.029688493896569315,0.0989419228990307,0.006393497609346571,0.08828546398721038
72,2017-11,Algeria,0.08333333333333333,-0.01159912686489438,0.05367381681391947,0.015678136839860024,0.04503755841534507
73,2017-12,Algeria,0.0,-0.12616511806550232,0.07825483849268555,-0.04312457828672517,0.06679142060198401
74,2018-01,Algeria,0.4166666666666667,-0.08395659499159414,0.04589964564633342,-0.021460420082193787,0.041444271185667625
75,2018-02,Algeria,0.20833333333333334,-0.02667359939129016,0.2091421209904616,0.007940937481098809,0.19317773805258054
